Date,Close/Last,Volume,Open,High,Low
2022-12-28,57.33,475095,59.32,59.94,57.3
2022-12-29,58.31,711200,57.95,58.78,57.18
2022-12-30,58.6,471232,57.71,59.0,57.03
2023-01-03,58.12,449488,59.64,60.2,57.37
2023-01-04,59.39,434152,58.65,59.84,58.31
2023-01-05,58.56,329600,58.82,59.18,58.25
2023-01-06,59.38,383374,59.26,59.71,58.49
2023-01-09,59.4,502797,59.76,60.03,58.93
2023-01-10,59.74,374189,59.06,59.815,58.546
2023-01-11,59.71,944428,59.62,60.43,59.18
2023-01-12,61.23,493466,59.8,61.31,59.15
2023-01-13,62.05,476841,60.52,62.27,60.49
2023-01-17,63.01,302070,61.73,63.4,61.73
2023-01-18,61.83,698725,63.4,64.32,61.78
2023-01-19,61.37,268321,61.26,61.71,60.51
2023-01-20,62.95,338844,62.15,62.96,61.21
2023-01-23,64.21,414064,62.99,64.22,62.55
2023-01-24,63.38,187629,64.16,64.5,63.04
2023-01-25,64.44,459870,62.61,64.45,62.15
2023-01-26,65.15,316725,65.0,65.22,63.88
2023-01-27,64.7,209830,65.01,65.74,64.59
2023-01-30,63.26,261777,63.71,64.45,63.12
2023-01-31,65.25,454579,63.39,65.455,63.39
2023-02-01,66.37,304637,64.99,66.78,63.965
2023-02-02,67.01,361237,66.85,68.12,66.1
2023-02-03,67.93,523464,66.07,68.55,65.83
2023-02-06,66.18,345672,67.19,67.98,65.85
2023-02-07,67.08,386708,66.45,67.46,65.2
2023-02-08,65.97,300774,66.13,67.21,65.42
2023-02-09,65.26,278554,66.78,67.74,64.95
2023-02-10,64.51,286591,64.45,65.55,64.18
2023-02-13,64.88,433708,64.56,65.0,63.7
2023-02-14,64.23,457558,64.46,65.51,63.4
2023-02-15,65.31,287769,64.75,66.34,63.62
2023-02-16,64.09,221951,64.09,65.21,63.81
2023-02-17,64.32,297053,64.18,64.43,63.3
2023-02-21,62.62,456066,63.34,64.42,61.41
2023-02-22,62.33,439738,62.68,63.48,61.79
2023-02-23,61.9,313451,62.39,62.92,60.94
2023-02-24,60.71,335075,60.88,61.235,59.93
2023-02-27,61.2,194186,61.49,61.675,60.62
