From merged_data,,,,,,,,,From SMCI,,,,,,,,,,,,,
Date,DPRIME,Close/Last,Volume,Open,High,Low,,,Date,Close/Last,Volume,Open,High,Low,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-20,3.25,23.4,546225,23.4,23.49,23.12,,,11/20/2015,$23.40 ,546225,$23.40 ,$23.49 ,$23.12 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-19,3.25,23.48,512822,23.56,24.145,23.38,,,11/19/2015,$23.48 ,512822,$23.56 ,$24.15 ,$23.38 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-18,3.25,23.71,1377585,24.6,24.6,23.34,,,11/18/2015,$23.71 ,1377585,$24.60 ,$24.60 ,$23.34 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-17,3.25,24.34,558779,24.63,25.37,24.31,,,11/17/2015,$24.34 ,558779,$24.63 ,$25.37 ,$24.31 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-16,3.25,24.74,706765,25.4,26.195,24.5,,,11/16/2015,$24.74 ,706765,$25.40 ,$26.20 ,$24.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-13,3.25,25.49,430268,26.24,26.89,25.32,,,11/13/2015,$25.49 ,430268,$26.24 ,$26.89 ,$25.32 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-12,3.25,26.38,640167,25.8,26.7,25.78,,,11/12/2015,$26.38 ,640167,$25.80 ,$26.70 ,$25.78 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-11,3.25,26.18,1112689,28.9,28.915,26.04,,,11/11/2015,$26.18 ,1112689,$28.90 ,$28.92 ,$26.04 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-10,3.25,29.25,363517,30.02,30.25,29.18,,,11/10/2015,$29.25 ,363517,$30.02 ,$30.25 ,$29.18 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-09,3.25,30.3,240700,30.54,30.84,30.2,,,11/09/2015,$30.30 ,240700,$30.54 ,$30.84 ,$30.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-06,3.25,30.78,450489,30,30.81,29.9,,,11/06/2015,$30.78 ,450489,$30.00 ,$30.81 ,$29.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-05,3.25,30.08,311483,30.07,30.4,29.53,,,11/05/2015,$30.08 ,311483,$30.07 ,$30.40 ,$29.53 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-04,3.25,30.05,326043,29.92,30.36,29.74,,,11/04/2015,$30.05 ,326043,$29.92 ,$30.36 ,$29.74 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-03,3.25,29.9,429526,29.52,30.76,29.52,,,11/03/2015,$29.90 ,429526,$29.52 ,$30.76 ,$29.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-11-02,3.25,29.66,431607,28.19,29.74,28.19,,,11/02/2015,$29.66 ,431607,$28.19 ,$29.74 ,$28.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-30,3.25,28.21,340929,28,28.8,27.5,,,10/30/2015,$28.21 ,340929,$28.00 ,$28.80 ,$27.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-29,3.25,27.94,381830,28.18,28.88,27.94,,,10/29/2015,$27.94 ,381830,$28.18 ,$28.88 ,$27.94 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-28,3.25,28.39,427003,27.29,28.43,27.175,,,10/28/2015,$28.39 ,427003,$27.29 ,$28.43 ,$27.18 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-27,3.25,27.26,332229,27.55,27.92,27,,,10/27/2015,$27.26 ,332229,$27.55 ,$27.92 ,$27.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-26,3.25,27.56,583489,28.37,28.4499,26.99,,,10/26/2015,$27.56 ,583489,$28.37 ,$28.45 ,$26.99 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-23,3.25,28.52,1370465,26.58,29.66,26.58,,,10/23/2015,$28.52 ,1370465,$26.58 ,$29.66 ,$26.58 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-22,3.25,25.49,591848,25.47,25.986,25.11,,,10/22/2015,$25.49 ,591848,$25.47 ,$25.99 ,$25.11 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-21,3.25,25.4,501662,26.1,26.41,25.37,,,10/21/2015,$25.40 ,501662,$26.10 ,$26.41 ,$25.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-20,3.25,26.11,296933,26.24,26.68,25.86,,,10/20/2015,$26.11 ,296933,$26.24 ,$26.68 ,$25.86 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-19,3.25,26.34,328464,26.35,26.63,25.9,,,10/19/2015,$26.34 ,328464,$26.35 ,$26.63 ,$25.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-16,3.25,26.35,373374,26.09,26.38,25.72,,,10/16/2015,$26.35 ,373374,$26.09 ,$26.38 ,$25.72 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-15,3.25,25.99,640890,25.92,26.15,25.24,,,10/15/2015,$25.99 ,640890,$25.92 ,$26.15 ,$25.24 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-14,3.25,25.93,754821,26.66,26.99,25.905,,,10/14/2015,$25.93 ,754821,$26.66 ,$26.99 ,$25.91 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-13,3.25,26.92,601705,26.32,27.14,26.23,,,10/13/2015,$26.92 ,601705,$26.32 ,$27.14 ,$26.23 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-12,3.25,26.33,1735404,26.8,27.19,25.27,,,10/12/2015,$26.33 ,1735404,$26.80 ,$27.19 ,$25.27 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-09,3.25,26.9,3853734,27.2,28.34,26.3,,,10/09/2015,$26.90 ,3853734,$27.20 ,$28.34 ,$26.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-08,3.25,31.82,661627,31.22,32.09,30.85,,,10/08/2015,$31.82 ,661627,$31.22 ,$32.09 ,$30.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-07,3.25,31.68,846634,29.91,31.89,29.63,,,10/07/2015,$31.68 ,846634,$29.91 ,$31.89 ,$29.63 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-06,3.25,29.63,397311,28.91,29.86,28.76,,,10/06/2015,$29.63 ,397311,$28.91 ,$29.86 ,$28.76 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-05,3.25,28.81,406996,28.1,29.04,27.95,,,10/05/2015,$28.81 ,406996,$28.10 ,$29.04 ,$27.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-02,3.25,27.73,340432,26.29,27.74,26.21,,,10/02/2015,$27.73 ,340432,$26.29 ,$27.74 ,$26.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-10-01,3.25,26.61,414597,27.21,27.5,26.3545,,,10/01/2015,$26.61 ,414597,$27.21 ,$27.50 ,$26.35 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-30,3.25,27.26,424536,27.03,27.63,26.88,,,09/30/2015,$27.26 ,424536,$27.03 ,$27.63 ,$26.88 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-29,3.25,26.65,507663,26.87,27.42,26.4,,,09/29/2015,$26.65 ,507663,$26.87 ,$27.42 ,$26.40 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-28,3.25,26.92,594962,27.59,27.85,26.52,,,09/28/2015,$26.92 ,594962,$27.59 ,$27.85 ,$26.52 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-25,3.25,27.8,510045,28.25,28.71,27.55,,,09/25/2015,$27.80 ,510045,$28.25 ,$28.71 ,$27.55 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-24,3.25,27.79,803795,28.3,28.71,27.05,,,09/24/2015,$27.79 ,803795,$28.30 ,$28.71 ,$27.05 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-23,3.25,28.54,643186,28.73,28.82,28.07,,,09/23/2015,$28.54 ,643186,$28.73 ,$28.82 ,$28.07 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-22,3.25,28.59,498489,28.51,28.78,28.1,,,09/22/2015,$28.59 ,498489,$28.51 ,$28.78 ,$28.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-21,3.25,28.91,728589,28.85,29.51,28.5,,,09/21/2015,$28.91 ,728589,$28.85 ,$29.51 ,$28.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-18,3.25,28.85,726748,28.82,29.7,28.6,,,09/18/2015,$28.85 ,726748,$28.82 ,$29.70 ,$28.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-17,3.25,29.35,704188,28.8,29.93,28.78,,,09/17/2015,$29.35 ,704188,$28.80 ,$29.93 ,$28.78 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-16,3.25,29.03,758919,28.09,29.32,28,,,09/16/2015,$29.03 ,758919,$28.09 ,$29.32 ,$28.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-15,3.25,28,686807,26.6,28.09,26.6,,,09/15/2015,$28.00 ,686807,$26.60 ,$28.09 ,$26.60 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-14,3.25,26.66,594526,27.23,27.305,26.49,,,09/14/2015,$26.66 ,594526,$27.23 ,$27.31 ,$26.49 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-11,3.25,27.14,527066,26.85,27.19,26.73,,,09/11/2015,$27.14 ,527066,$26.85 ,$27.19 ,$26.73 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-10,3.25,27.08,667798,25.18,27.11,25.18,,,09/10/2015,$27.08 ,667798,$25.18 ,$27.11 ,$25.18 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-09,3.25,25.21,436922,25.3,25.87,25.11,,,09/09/2015,$25.21 ,436922,$25.30 ,$25.87 ,$25.11 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-08,3.25,25.09,579190,24.87,25.13,24.37,,,09/08/2015,$25.09 ,579190,$24.87 ,$25.13 ,$24.37 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-04,3.25,24.24,561408,24.37,25.06,24.2,,,09/04/2015,$24.24 ,561408,$24.37 ,$25.06 ,$24.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-03,3.25,24.87,587647,24.94,25.73,24.8,,,09/03/2015,$24.87 ,587647,$24.94 ,$25.73 ,$24.80 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-02,3.25,24.81,775564,25,25.095,24.396,,,09/02/2015,$24.81 ,775564,$25.00 ,$25.10 ,$24.40 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-09-01,3.25,24.77,3412088,26.5,26.5,23.421,,,09/01/2015,$24.77 ,3412088,$26.50 ,$26.50 ,$23.42 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-31,3.25,27.35,577655,26.69,27.51,26.514,,,08/31/2015,$27.35 ,577655,$26.69 ,$27.51 ,$26.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-28,3.25,26.83,472941,25.67,26.86,25.5268,,,08/28/2015,$26.83 ,472941,$25.67 ,$26.86 ,$25.53 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-27,3.25,25.68,548842,25.48,26,24.93,,,08/27/2015,$25.68 ,548842,$25.48 ,$26.00 ,$24.93 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-26,3.25,25.31,409773,25.07,25.36,24.5,,,08/26/2015,$25.31 ,409773,$25.07 ,$25.36 ,$24.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-25,3.25,24.57,358887,25.53,25.83,24.54,,,08/25/2015,$24.57 ,358887,$25.53 ,$25.83 ,$24.54 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-24,3.25,24.56,673594,24.5,26.05,23.44,,,08/24/2015,$24.56 ,673594,$24.50 ,$26.05 ,$23.44 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-21,3.25,25.39,660232,26.37,26.83,25.302,,,08/21/2015,$25.39 ,660232,$26.37 ,$26.83 ,$25.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-20,3.25,26.74,504829,27.36,27.56,26.66,,,08/20/2015,$26.74 ,504829,$27.36 ,$27.56 ,$26.66 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-19,3.25,27.44,369405,27.38,27.65,26.93,,,08/19/2015,$27.44 ,369405,$27.38 ,$27.65 ,$26.93 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-18,3.25,27.5,333205,27.5,27.71,27.45,,,08/18/2015,$27.50 ,333205,$27.50 ,$27.71 ,$27.45 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-17,3.25,27.65,336621,27.55,27.74,27.19,,,08/17/2015,$27.65 ,336621,$27.55 ,$27.74 ,$27.19 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-14,3.25,27.55,454558,27.16,27.68,27.16,,,08/14/2015,$27.55 ,454558,$27.16 ,$27.68 ,$27.16 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-13,3.25,27.28,448684,27.13,27.66,26.675,,,08/13/2015,$27.28 ,448684,$27.13 ,$27.66 ,$26.68 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-12,3.25,27.04,416393,25.9,27.12,25.57,,,08/12/2015,$27.04 ,416393,$25.90 ,$27.12 ,$25.57 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-11,3.25,26.14,386041,26.81,26.99,26.06,,,08/11/2015,$26.14 ,386041,$26.81 ,$26.99 ,$26.06 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-10,3.25,27.18,622925,26.5,27.69,26.43,,,08/10/2015,$27.18 ,622925,$26.50 ,$27.69 ,$26.43 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-07,3.25,26.58,497408,26.81,26.91,26.14,,,08/07/2015,$26.58 ,497408,$26.81 ,$26.91 ,$26.14 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-06,3.25,26.87,1092191,28.9,28.97,25.98,,,08/06/2015,$26.87 ,1092191,$28.90 ,$28.97 ,$25.98 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-05,3.25,27.91,2534785,27.8,28.47,26.75,,,08/05/2015,$27.91 ,2534785,$27.80 ,$28.47 ,$26.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-04,3.25,25.81,1032476,26.8,26.96,25.65,,,08/04/2015,$25.81 ,1032476,$26.80 ,$26.96 ,$25.65 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-08-03,3.25,26.61,815409,26.5,26.61,25.78,,,08/03/2015,$26.61 ,815409,$26.50 ,$26.61 ,$25.78 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-31,3.25,26.67,737816,26.15,27.01,26.15,,,07/31/2015,$26.67 ,737816,$26.15 ,$27.01 ,$26.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-30,3.25,25.77,236395,25.52,25.82,25.16,,,07/30/2015,$25.77 ,236395,$25.52 ,$25.82 ,$25.16 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-29,3.25,25.7,303869,25.35,25.97,25.2729,,,07/29/2015,$25.70 ,303869,$25.35 ,$25.97 ,$25.27 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-28,3.25,25.33,508425,25.43,25.5,24.59,,,07/28/2015,$25.33 ,508425,$25.43 ,$25.50 ,$24.59 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-27,3.25,25.2,227265,25.24,25.42,24.85,,,07/27/2015,$25.20 ,227265,$25.24 ,$25.42 ,$24.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-24,3.25,25.45,485591,25.69,26.026,25.15,,,07/24/2015,$25.45 ,485591,$25.69 ,$26.03 ,$25.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-23,3.25,25.76,618078,25.45,26.4,25.3,,,07/23/2015,$25.76 ,618078,$25.45 ,$26.40 ,$25.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-22,3.25,25.39,456399,25.04,25.55,24.71,,,07/22/2015,$25.39 ,456399,$25.04 ,$25.55 ,$24.71 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-21,3.25,25.06,397591,25.06,25.39,24.81,,,07/21/2015,$25.06 ,397591,$25.06 ,$25.39 ,$24.81 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-20,3.25,24.99,468910,25.3,25.39,24.69,,,07/20/2015,$24.99 ,468910,$25.30 ,$25.39 ,$24.69 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-17,3.25,25.14,622547,25.29,25.39,24.7,,,07/17/2015,$25.14 ,622547,$25.29 ,$25.39 ,$24.70 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-16,3.25,25.19,868745,25.45,25.93,25.07,,,07/16/2015,$25.19 ,868745,$25.45 ,$25.93 ,$25.07 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-15,3.25,25.17,845120,26.15,26.31,24.9,,,07/15/2015,$25.17 ,845120,$26.15 ,$26.31 ,$24.90 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-14,3.25,26.04,713912,25.64,26.17,25.51,,,07/14/2015,$26.04 ,713912,$25.64 ,$26.17 ,$25.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-13,3.25,25.41,476407,25.87,26.16,25.36,,,07/13/2015,$25.41 ,476407,$25.87 ,$26.16 ,$25.36 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-10,3.25,25.85,566044,26.08,26.43,25.42,,,07/10/2015,$25.85 ,566044,$26.08 ,$26.43 ,$25.42 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-09,3.25,25.81,1563347,27.61,28.11,25.2,,,07/09/2015,$25.81 ,1563347,$27.61 ,$28.11 ,$25.20 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-08,3.25,27.55,802415,27.51,27.84,27,,,07/08/2015,$27.55 ,802415,$27.51 ,$27.84 ,$27.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-07,3.25,27.61,948171,28.01,28.102,26.73,,,07/07/2015,$27.61 ,948171,$28.01 ,$28.10 ,$26.73 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-06,3.25,27.98,801855,28.51,29,27.8,,,07/06/2015,$27.98 ,801855,$28.51 ,$29.00 ,$27.80 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-02,3.25,29.02,425365,30.26,30.47,28.95,,,07/02/2015,$29.02 ,425365,$30.26 ,$30.47 ,$28.95 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-07-01,3.25,30.25,530350,29.8,30.32,29.77,,,07/01/2015,$30.25 ,530350,$29.80 ,$30.32 ,$29.77 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-30,3.25,29.58,476208,29.74,29.93,29.34,,,06/30/2015,$29.58 ,476208,$29.74 ,$29.93 ,$29.34 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-29,3.25,29.41,848669,30,30.08,29.32,,,06/29/2015,$29.41 ,848669,$30.00 ,$30.08 ,$29.32 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-26,3.25,30.39,649808,31.48,31.77,30.28,,,06/26/2015,$30.39 ,649808,$31.48 ,$31.77 ,$30.28 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-25,3.25,31.56,424980,32.83,32.83,31.5,,,06/25/2015,$31.56 ,424980,$32.83 ,$32.83 ,$31.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-24,3.25,32.67,377696,33.31,33.31,32.65,,,06/24/2015,$32.67 ,377696,$33.31 ,$33.31 ,$32.65 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-23,3.25,33.32,323620,33.42,33.43,32.97,,,06/23/2015,$33.32 ,323620,$33.42 ,$33.43 ,$32.97 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-22,3.25,33.31,494641,33.39,33.43,32.79,,,06/22/2015,$33.31 ,494641,$33.39 ,$33.43 ,$32.79 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-19,3.25,33.21,684994,33.03,33.35,32.93,,,06/19/2015,$33.21 ,684994,$33.03 ,$33.35 ,$32.93 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-18,3.25,32.94,510265,32.64,33.0393,32.51,,,06/18/2015,$32.94 ,510265,$32.64 ,$33.04 ,$32.51 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-17,3.25,32.52,829168,32.5,32.88,32.28,,,06/17/2015,$32.52 ,829168,$32.50 ,$32.88 ,$32.28 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-16,3.25,32.57,723860,32.81,33.082,32.03,,,06/16/2015,$32.57 ,723860,$32.81 ,$33.08 ,$32.03 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-15,3.25,32.92,765070,34.26,34.47,32.86,,,06/15/2015,$32.92 ,765070,$34.26 ,$34.47 ,$32.86 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-12,3.25,33.93,493102,34.5,34.67,33.85,,,06/12/2015,$33.93 ,493102,$34.50 ,$34.67 ,$33.85 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-11,3.25,34.74,670128,34.47,35.29,34.36,,,06/11/2015,$34.74 ,670128,$34.47 ,$35.29 ,$34.36 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-10,3.25,34.65,574658,33.53,34.81,33.53,,,06/10/2015,$34.65 ,574658,$33.53 ,$34.81 ,$33.53 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-09,3.25,33.44,288624,33.63,33.79,33.21,,,06/09/2015,$33.44 ,288624,$33.63 ,$33.79 ,$33.21 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-08,3.25,33.54,518467,33.52,33.8,33.11,,,06/08/2015,$33.54 ,518467,$33.52 ,$33.80 ,$33.11 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-05,3.25,33.68,423054,33.38,33.86,33.13,,,06/05/2015,$33.68 ,423054,$33.38 ,$33.86 ,$33.13 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-04,3.25,33.52,1131575,34.6,34.98,33.32,,,06/04/2015,$33.52 ,1131575,$34.60 ,$34.98 ,$33.32 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-03,3.25,34.96,311347,34.65,35.37,34.47,,,06/03/2015,$34.96 ,311347,$34.65 ,$35.37 ,$34.47 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-02,3.25,34.6,499597,35.01,35.15,34.5,,,06/02/2015,$34.60 ,499597,$35.01 ,$35.15 ,$34.50 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-06-01,3.25,35.21,892575,34.74,35.51,33.75,,,06/01/2015,$35.21 ,892575,$34.74 ,$35.51 ,$33.75 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-29,3.25,33.46,667221,33.74,33.91,33.3,,,05/29/2015,$33.46 ,667221,$33.74 ,$33.91 ,$33.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-28,3.25,33.77,427474,34.22,34.46,33.63,,,05/28/2015,$33.77 ,427474,$34.22 ,$34.46 ,$33.63 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-27,3.25,34.2,628221,33.49,34.35,33.3,,,05/27/2015,$34.20 ,628221,$33.49 ,$34.35 ,$33.30 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-26,3.25,33.51,755069,33.35,33.86,33.1,,,05/26/2015,$33.51 ,755069,$33.35 ,$33.86 ,$33.10 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-22,3.25,33.6,421131,33.2,33.81,33.1501,,,05/22/2015,$33.60 ,421131,$33.20 ,$33.81 ,$33.15 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-21,3.25,33.26,384087,32.97,33.305,32.61,,,05/21/2015,$33.26 ,384087,$32.97 ,$33.31 ,$32.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-20,3.25,33.04,811731,32.45,33.32,32.44,,,05/20/2015,$33.04 ,811731,$32.45 ,$33.32 ,$32.44 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-19,3.25,32.88,891827,33.48,33.48,32.61,,,05/19/2015,$32.88 ,891827,$33.48 ,$33.48 ,$32.61 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-18,3.25,33.48,814391,33.05,33.525,32.62,,,05/18/2015,$33.48 ,814391,$33.05 ,$33.53 ,$32.62 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-15,3.25,33.09,810276,33.26,33.28,32.62,,,05/15/2015,$33.09 ,810276,$33.26 ,$33.28 ,$32.62 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-14,3.25,33.24,694086,32.32,33.32,32.0025,,,05/14/2015,$33.24 ,694086,$32.32 ,$33.32 ,$32.00 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-13,3.25,32,758869,31.25,32.35,31.25,,,05/13/2015,$32.00 ,758869,$31.25 ,$32.35 ,$31.25 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2015-05-12,3.25,31.19,536670,30.88,31.51,30.63,,,05/12/2015,$31.19 ,536670,$30.88 ,$31.51 ,$30.63 ,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
